struct_id,struct,index,field,type,subtype,count,typename_id,condition
10181,monijySF,15,repair_build_len,0x04,0,1,0,0
10181,monijySF,16,repairbuildList,0x0c,0,0,10097,0
10181,monijySF,17,road_len,0x04,0,1,0,0
10181,monijySF,18,roadList,0x0c,0,0,10139,0
10181,monijySF,19,randomItemLen,0x04,0,1,0,0
10181,monijySF,20,randomList,0x0c,0,0,10031,0
10182,friendData,0,friendType,0x02,0,0,0,0
10182,friendData,1,friendListLen,0x02,0,1,0,0
10182,friendData,2,friendList,0x0c,0,0,10070,0
10183,guildMemberItem,0,serverid,0x06,0,0,0,0
10183,guildMemberItem,1,actorid,0x07,0,0,0,0
10183,guildMemberItem,2,iconInfo,0x0b,0,0,10382,0
10183,guildMemberItem,3,actorname,0x0a,0,0,0,0
10183,guildMemberItem,4,pos,0x02,0,0,0,0
10183,guildMemberItem,5,level,0x02,0,0,0,0
10183,guildMemberItem,6,fight,0x07,0,0,0,0
10183,guildMemberItem,7,weekscore,0x06,0,0,0,0
10183,guildMemberItem,8,online,0x06,0,0,0,0
10183,guildMemberItem,9,tmscore,0x03,0,0,0,0
10183,guildMemberItem,10,yxg_lv,0x02,0,0,0,0
10184,guildInfoItem,0,guildid,0x07,0,0,0,0
10184,guildInfoItem,1,guildicon,0x06,0,0,0,0
10184,guildInfoItem,2,guildname,0x0a,0,0,0,0
10184,guildInfoItem,3,leadername,0x0a,0,0,0,0
10184,guildInfoItem,4,guildlevel,0x02,0,0,0,0
10184,guildInfoItem,5,guildexp,0x06,0,0,0,0
10184,guildInfoItem,6,guildnotice,0x0a,0,0,0,0
10184,guildInfoItem,7,levellimit,0x02,0,0,0,0
10184,guildInfoItem,8,joinlimit,0x02,0,0,0,0
10184,guildInfoItem,9,membernum,0x02,0,1,0,0
10184,guildInfoItem,10,list,0x0c,0,0,10183,0
10184,guildInfoItem,11,guildexnotice,0x0a,0,0,0,0
10184,guildInfoItem,12,leaderserverid,0x06,0,0,0,0
10185,guildListItem,0,guildid,0x07,0,0,0,0
10185,guildListItem,1,guildicon,0x06,0,0,0,0
10185,guildListItem,2,guildname,0x0a,0,0,0,0
10185,guildListItem,3,guildlevel,0x02,0,0,0,0
10185,guildListItem,4,leadername,0x0a,0,0,0,0
10185,guildListItem,5,membernum,0x02,0,0,0,0
10185,guildListItem,6,memberfight,0x07,0,0,0,0
10185,guildListItem,7,weekscore,0x06,0,0,0,0
10185,guildListItem,8,levellimit,0x02,0,0,0,0
10185,guildListItem,9,joinlimit,0x02,0,0,0,0
10185,guildListItem,10,leaderserverid,0x06,0,0,0,0
10186,memberListItem,0,actorid,0x07,0,0,0,0
10186,memberListItem,1,iconInfo,0x0b,0,0,10382,0
10186,memberListItem,2,actorname,0x0a,0,0,0,0
10186,memberListItem,3,pos,0x02,0,0,0,0
10186,memberListItem,4,level,0x02,0,0,0,0
10186,memberListItem,5,fight,0x07,0,0,0,0
10186,memberListItem,6,dftrankidx,0x04,0,0,0,0
10186,memberListItem,7,online,0x06,0,0,0,0
10186,memberListItem,8,joinTime,0x06,0,0,0,0
10187,guildDetailItem,0,guildid,0x07,0,0,0,0
10187,guildDetailItem,1,guildicon,0x06,0,0,0,0
10187,guildDetailItem,2,guildname,0x0a,0,0,0,0
10187,guildDetailItem,3,leadername,0x0a,0,0,0,0
10187,guildDetailItem,4,guildlevel,0x02,0,0,0,0
10187,guildDetailItem,5,membernum,0x02,0,0,0,0
10187,guildDetailItem,6,memberfight,0x07,0,0,0,0
10187,guildDetailItem,7,guildnotice,0x0a,0,0,0,0
10187,guildDetailItem,8,levellimit,0x02,0,0,0,0
10187,guildDetailItem,9,joinlimit,0x02,0,0,0,0
10187,guildDetailItem,10,guildexnotice,0x0a,0,0,0,0
10187,guildDetailItem,11,leaderserverid,0x06,0,0,0,0
10188,applyListItem,0,actorid,0x07,0,0,0,0
10188,applyListItem,1,actorname,0x0a,0,0,0,0
10188,applyListItem,2,actorlevel,0x02,0,0,0,0
10188,applyListItem,3,actorfight,0x07,0,0,0,0
10189,inviteListItem,0,guildid,0x07,0,0,0,0
10189,inviteListItem,1,guildicon,0x06,0,0,0,0
10189,inviteListItem,2,guildname,0x0a,0,0,0,0
10189,inviteListItem,3,guildlevel,0x02,0,0,0,0
10189,inviteListItem,4,invitename,0x0a,0,0,0,0
10190,logListItem,0,timesec,0x06,0,0,0,0
10190,logListItem,1,logtype,0x02,0,0,0,0
10190,logListItem,2,len,0x02,0,1,0,0
10190,logListItem,3,list,0x0c,10,0,0,0
10191,shopListItem,0,goodsid,0x04,0,0,0,0
10191,shopListItem,1,buynum,0x02,0,0,0,0
10192,commProfitData,0,build_id,0x06,0,0,0,0
10192,commProfitData,1,item_len,0x02,0,1,0,0
10192,commProfitData,2,incomeList,0x0c,0,0,10029,0
10193,shopProfitStruct,0,income_len,0x02,0,1,0,0
10193,shopProfitStruct,1,incomeList,0x0c,0,0,10192,0
10193,shopProfitStruct,2,cost_len,0x02,0,1,0,0
10193,shopProfitStruct,3,costList,0x0c,0,0,10192,0
10194,dispatchData,0,key,0x06,0,0,0,0
10194,dispatchData,1,world_id,0x06,0,0,0,0
10194,dispatchData,2,aim_type,0x06,0,0,0,0
10194,dispatchData,3,aim_id,0x05,0,0,0,0
10194,dispatchData,4,x,0x05,0,0,0,0
10194,dispatchData,5,y,0x05,0,0,0,0
10194,dispatchData,6,task_type,0x06,0,0,0,0
10194,dispatchData,7,len,0x02,0,1,0,0
